animal_id	breed_primary_id	breed_secondary	breed_secondary_id	age_group	age_group_id	gender	gender_id	location	location_id	source	source_id	surrender_reason	surrender_reason_id	color_code	color_code_id	Behavior Consult	OK with Dogs	House Trained	Part of a Bonded Pair	Special Fee	No Children	No Cats	No Dogs	Longterm Resident	Employee Pick	Hidden Gem	Medical Consult	Special Needs	OK with Cats	Reduced Fee	Adoption Fee Waived	Consult Required	Training Class Required	intake_date	return	name	breed_primary	date_of_birth	departure	adoption_time
continuous	continuous	discrete	discrete	discrete	discrete	discrete	discrete	discrete	continuous	discrete	continuous	discrete	discrete	discrete	continuous	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	time	discrete	string	string	string	string	string
																																				meta	meta	meta	meta	meta
644950.0	95462.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-01 00:00:00	0	Sykes	Maltipoo	2016-01-02	2020-01-11	10
638791.0	4287.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-11-23 00:00:00	1	Boy Boy	Chihuahua	2009-09-10	2020-01-10	48
645546.0	4287.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5480	89.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-04 00:00:00	0	Juanita	Chihuahua	2019-01-04	2020-01-10	6
642600.0	4287.0	Terrier	4659	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-17 00:00:00	0	Marlin	Chihuahua	2018-12-16	2020-01-11	25
645268.0	4256.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-03 00:00:00	0	Matlock	Australian Cattle Dog / Blue Heeler	2019-01-03	2020-01-10	7
646758.0	4287.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Health Of Owner	257	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-10 00:00:00	0	Lucy	Chihuahua	2015-01-10	2020-01-11	1
644189.0	4252.0	NULL	NULL	Socialization (4-12 Weeks)	8	Female	2	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-10 00:00:00	1	Bluebell 	American Pit Bull Terrier	2019-11-07	2020-01-10	0
642441.0	4287.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5485	90.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-16 00:00:00	0	Chico	Chihuahua	2009-12-16	2020-01-12	27
644781.0	4297.0	Chihuahua	4287	Mature Adult	5	Male	1	San Diego Campus - 5485	90.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-30 00:00:00	0	Liam	Dachshund	2014-12-30	2020-01-11	12
645394.0	4714.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2020-01-06 00:00:00	0	Bella	American Bulldog	2018-01-03	2020-01-10	4
645620.0	4256.0	NULL	NULL	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-05 00:00:00	0	Rocky	Australian Cattle Dog / Blue Heeler	2017-01-04	2020-01-10	5
646393.0	4368.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5485	90.0	Owner Surrender	2.0	Cannot afford to care for (food, vaccines, etc)	216	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-08 00:00:00	0	Fluffy	Miniature Poodle	2009-01-08	2020-01-13	5
640283.0	4351.0	Chihuahua	4287	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	Transfer In	18.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-03 00:00:00	0	Donut	Miniature Pinscher	2018-12-03	2020-01-11	39
644609.0	4287.0	Jack Russell Terrier / Parson Russell Terrier	4330	Ranking (3-6 Months)	9	Male	1	Oceanside Campus - Dogs	56.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-29 00:00:00	0	Sprout	Chihuahua	2019-09-29	2020-01-11	13
644825.0	4351.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5485	90.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-03 00:00:00	0	Cinderella	Miniature Pinscher	2015-12-30	2020-01-11	8
644992.0	4659.0	NULL	NULL	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-02 00:00:00	0	Bread	Terrier	2017-01-02	2020-01-12	10
612437.0	4665.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5485	90.0	Owner Surrender	2.0	Other	268	None	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-10 00:00:00	1	Frida	Long Hair Chihuahua	2014-11-01	2020-01-12	2
222602.0	4368.0	NULL	NULL	Senior	4	Male	1	Escondido Campus	64.0	ACO Impound	32.0	NULL	NULL	purple	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-24 00:00:00	0	Max	Miniature Poodle	2008-09-03	2020-01-12	19
645580.0	4252.0	NULL	NULL	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Other	268	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-05 00:00:00	0	Cardi	American Pit Bull Terrier	2018-11-04	2020-01-19	14
646325.0	4287.0	NULL	NULL	Mature Adult	5	Male	1	Escondido Campus	64.0	Owner Surrender	2.0	Too many animals already	236	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-08 00:00:00	0	Nikko	Chihuahua	2017-01-08	2020-01-12	4
446621.0	8220.0	NULL	NULL	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Health Of Owner	257	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2020-01-11 00:00:00	0	Mr.Butters	Spaniel	2016-07-27	2020-01-11	0
453533.0	4347.0	NULL	NULL	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Owner Surrender - ACO	85.0	NULL	NULL	None	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-14 00:00:00	0	Tech	Mastiff	2016-02-29	2020-02-06	54
643557.0	8281.0	Doberman Pinscher	4301	Mature Adult	5	Male	1	Escondido Campus	64.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-21 00:00:00	0	Melo	Black and Tan Coonhound	2015-12-21	2020-01-12	22
645290.0	4287.0	NULL	NULL	Mature Adult	5	Male	1	Escondido Campus	64.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-03 00:00:00	0	Benji	Chihuahua	2018-03-03	2020-01-12	9
645823.0	8302.0	Terrier	4659	Adolescent (6-12mos)	2	Male	1	Escondido Campus	64.0	Owner Surrender	2.0	No time for animal	230	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-06 00:00:00	0	Link	Poodle	2019-07-06	2020-01-11	5
645828.0	4295.0	Chihuahua	4287	Ranking (3-6 Months)	9	Female	2	Escondido Campus	64.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-06 00:00:00	0	Ilene	Corgi	2019-10-08	2020-01-11	5
644695.0	8221.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5485	90.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-11 00:00:00	1	Velma	Shepherd	2017-12-30	2020-01-12	1
645331.0	4272.0	NULL	NULL	Adolescent (6-12mos)	2	Male	1	Oceanside Campus - Dogs	56.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-10 00:00:00	1	Maverick	Border Collie	2019-03-03	2020-01-11	1
642855.0	8220.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-30 00:00:00	1	Marley	Spaniel	2017-12-30	2020-01-16	17
644385.0	4252.0	NULL	NULL	Senior	4	Female	2	San Diego Campus - 5485	90.0	Transfer In	18.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-28 00:00:00	0	Boo	American Pit Bull Terrier	2012-12-28	2020-01-13	16
644578.0	4287.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	blue	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-29 00:00:00	0	Peanut 	Chihuahua	2007-12-29	2020-01-31	33
645599.0	4659.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5480	89.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-05 00:00:00	0	Kida	Terrier	2016-01-04	2020-01-12	7
645230.0	95464.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5480	89.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-03 00:00:00	0	Hanson	Yorkiepoo	2017-01-02	2020-01-11	8
578076.0	4252.0	NULL	NULL	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Health Of Owner	257	None	0.0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2020-01-11 00:00:00	0	Ivy	American Pit Bull Terrier	2018-03-04	2020-01-12	1
199723.0	4252.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-30 00:00:00	1	Rhett	American Pit Bull Terrier	2013-01-30	2020-01-12	13
646776.0	4287.0	NULL	NULL	Mature Adult	5	Male	1	Escondido Campus	64.0	Owner Surrender	2.0	Barks too much / too vocal	214	None	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-10 00:00:00	0	Ray	Chihuahua	2012-01-10	2020-01-12	2
200922.0	4344.0	NULL	NULL	Mature Adult	5	Female	2	Escondido Campus	64.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-07 00:00:00	0	Pearl	Maltese	2014-02-15	2020-01-12	5
393236.0	4344.0	NULL	NULL	Senior	4	Female	2	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-26 00:00:00	0	Buffy	Maltese	2008-12-01	2020-01-13	18
645561.0	8221.0	NULL	NULL	Mature Adult	5	Female	2	Escondido Campus	64.0	Owner Surrender	2.0	Moving/No pets allowed	250	None	0.0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2020-01-04 00:00:00	0	Mailey	Shepherd	2018-10-04	2020-01-13	9
569300.0	4659.0	NULL	NULL	Socialization (4-12 Weeks)	8	Male	1	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2020-01-12 00:00:00	1	Miles	Terrier	2018-12-17	2020-01-12	0
644463.0	4313.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5485	90.0	Returns	23.0	NULL	NULL	None	0.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2020-01-06 00:00:00	0	Orisa	German Shepherd	2018-06-28	2020-01-14	8
593681.0	4313.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5485	90.0	Returns	23.0	NULL	NULL	None	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-11 00:00:00	1	Lexie	German Shepherd	2017-11-14	2020-01-13	2
641732.0	4252.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5485	90.0	Returns	23.0	NULL	NULL	None	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-12 00:00:00	1	Marley	American Pit Bull Terrier	2018-12-11	2020-01-12	0
644919.0	4256.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5480	89.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-31 00:00:00	0	Bill	Australian Cattle Dog / Blue Heeler	2018-12-31	2020-01-12	12
644920.0	4386.0	Australian Cattle Dog / Blue Heeler	4256	Mature Adult	5	Male	1	San Diego Campus - 5480	89.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-31 00:00:00	0	Bob	Siberian Husky	2018-12-31	2020-01-12	12
645386.0	4272.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5480	89.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-04 00:00:00	0	Nadja	Border Collie	2019-01-03	2020-01-12	8
598956.0	4253.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5485	90.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-05 00:00:00	1	Sugar	American Staffordshire Terrier	2013-06-11	2020-01-13	39
645390.0	4301.0	NULL	NULL	Adolescent (6-12mos)	2	Male	1	Escondido Campus	64.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-04 00:00:00	0	Duke	Doberman Pinscher	2019-02-03	2020-01-13	9
645697.0	4659.0	NULL	NULL	Adolescent (6-12mos)	2	Male	1	Escondido Campus	64.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-05 00:00:00	0	Spunky	Terrier	2019-03-05	2020-01-13	8
638409.0	4386.0	German Shepherd	4313	Mature Adult	5	Female	2	Escondido Campus	64.0	ACO Impound	32.0	NULL	NULL	None	0.0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-10 00:00:00	1	Edith	Siberian Husky	2016-12-16	2020-01-14	4
633539.0	4368.0	NULL	NULL	Mature Adult	5	Female	2	Escondido Campus	64.0	Owner Surrender	2.0	Moving/No pets allowed	250	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-12 00:00:00	0	Munchkin	Miniature Poodle	2012-10-26	2020-01-14	2
581382.0	4386.0	NULL	NULL	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2020-01-05 00:00:00	1	Pinto	Siberian Husky	2018-12-21	2020-01-13	8
645374.0	4313.0	Mastiff	4347	Ranking (3-6 Months)	9	Female	2	Oceanside Campus - Dogs	56.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-09 00:00:00	1	Roxxanne	German Shepherd	2019-09-03	2020-01-13	4
645077.0	4287.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Deployment and/or military transfer (move)	251	None	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-02 00:00:00	0	Chuy	Chihuahua	2012-01-07	2020-01-14	12
646953.0	4386.0	Shepherd	8221	Socialization (4-12 Weeks)	8	Male	1	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-13 00:00:00	0	Stanley	Siberian Husky	2019-11-22	2020-01-13	0
612437.0	4665.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Other	268	None	0.0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2020-01-10 00:00:00	1	Frida	Long Hair Chihuahua	2014-11-01	2020-01-19	9
644695.0	8221.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-11 00:00:00	1	Velma	Shepherd	2017-12-30	2020-01-14	3
644919.0	4256.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-31 00:00:00	1	Bill	Australian Cattle Dog / Blue Heeler	2018-12-31	2020-01-13	13
644920.0	4386.0	Australian Cattle Dog / Blue Heeler	4256	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-31 00:00:00	1	Bob	Siberian Husky	2018-12-31	2020-01-14	14
645603.0	8221.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-05 00:00:00	0	Prada	Shepherd	2019-01-04	2020-01-14	9
642441.0	4287.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-16 00:00:00	1	Chico	Chihuahua	2009-12-16	2020-01-16	31
640761.0	4659.0	NULL	NULL	Mature Adult	5	Male	1	Escondido Campus	64.0	ACO Impound	32.0	NULL	NULL	None	0.0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-24 00:00:00	0	Shiloh	Terrier	2018-06-05	2020-01-19	26
593681.0	4313.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-11 00:00:00	1	Lexie	German Shepherd	2017-11-14	2020-01-18	7
646393.0	4368.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Cannot afford to care for (food, vaccines, etc)	216	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2020-01-08 00:00:00	1	Fluffy	Miniature Poodle	2009-01-08	2020-01-14	6
643715.0	4287.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	None	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-22 00:00:00	0	Nathan	Chihuahua	2014-12-29	2020-01-14	23
645792.0	6397.0	NULL	NULL	Ranking (3-6 Months)	9	Female	2	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-06 00:00:00	0	Danny Girl	Labrador Retriever	2019-10-05	2020-01-14	8
599859.0	4277.0	Plott Hound	95453	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Health of the animal - Cannot afford vet bill	219	None	0.0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2019-07-18 00:00:00	1	Bubba	Boxer	2017-06-08	2020-01-18	184
644475.0	6397.0	NULL	NULL	Adolescent (6-12mos)	2	Female	2	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	None	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-28 00:00:00	1	Mora	Labrador Retriever	2018-12-28	2020-01-14	17
54781.0	4287.0	NULL	NULL	Senior	4	Female	2	Oceanside Campus - Dogs	56.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-02 00:00:00	0	Chiquita	Chihuahua	2007-04-20	2020-01-14	43
273223.0	4386.0	Shar Pei	4382	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Moving	228	None	0.0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2020-01-09 00:00:00	0	Koda	Siberian Husky	2017-11-15	2020-01-14	5
646248.0	4252.0	NULL	NULL	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-08 00:00:00	0	Ms. Otter	American Pit Bull Terrier	2018-07-08	2020-01-16	8
598956.0	4253.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-05 00:00:00	1	Sugar	American Staffordshire Terrier	2013-06-11	2020-01-15	41
271207.0	8221.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Not good with kids	232	None	0.0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2020-01-13 00:00:00	0	Stella	Shepherd	2016-08-16	2020-01-19	6
621511.0	4256.0	Labrador Retriever	6397	Mature Adult	5	Female	2	San Diego Campus - 5485	90.0	Owner Surrender	2.0	Not allowed to keep	238	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-13 00:00:00	0	Brinley	Australian Cattle Dog / Blue Heeler	2013-06-11	2020-01-15	2
645578.0	4386.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5480	89.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-04 00:00:00	0	Tim	Siberian Husky	2018-07-04	2020-01-14	10
644958.0	8221.0	NULL	NULL	NULL	NULL	Male	1	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2020-01-01 00:00:00	0	Bubs	Shepherd	2019-11-09	2020-01-14	13
644371.0	4256.0	Bull Terrier	4282	Ranking (3-6 Months)	9	Male	1	Escondido Campus	64.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-28 00:00:00	0	Ripple	Australian Cattle Dog / Blue Heeler	2019-07-27	2020-01-17	20
633938.0	4313.0	NULL	NULL	Mature Adult	5	Female	2	Escondido Campus	64.0	Returns	23.0	NULL	NULL	None	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-11-24 00:00:00	1	Prada	German Shepherd	2014-04-29	2020-02-04	72
394276.0	4287.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-07 00:00:00	0	Sasha Delancy	Chihuahua	2016-10-07	2020-01-15	8
646909.0	4386.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5485	90.0	Owner Surrender	2.0	Deployment and/or military transfer (move)	251	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-11 00:00:00	0	Balto 	Siberian Husky	2018-01-11	2020-01-15	4
641542.0	4252.0	English Bulldog	8261	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-12-11 00:00:00	0	Blitzen	American Pit Bull Terrier	2016-06-10	2020-01-19	39
646422.0	4665.0	Miniature Long Haired Dachshund	95468	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-09 00:00:00	0	Felicia	Long Hair Chihuahua	2019-01-08	2020-01-16	7
645572.0	4263.0	Bull Terrier	4282	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-12 00:00:00	1	Bridget	Beagle	2017-01-04	2020-01-14	2
644993.0	4287.0	NULL	NULL	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-02 00:00:00	0	Bambi	Chihuahua	2016-01-02	2020-01-17	15
647060.0	4277.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Not allowed to keep	238	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-01-11 00:00:00	0	Candy 	Boxer	2018-01-11	2020-01-16	5
647233.0	6397.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Deployment and/or military transfer (move)	251	None	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2020-01-15 00:00:00	0	Samson	Labrador Retriever	2011-01-12	2020-01-16	1
568646.0	4253.0	NULL	NULL	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Destructive Behavior	263	None	0.0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2019-12-08 00:00:00	1	Talia 	American Staffordshire Terrier	2017-01-18	2020-02-08	62
